Customer ID,Recency,Frequency,MonetaryValue,Cluster,Segment
6536,780,2,655.0,0,A
6537,456,1,640.0,4,E
6539,266,1,800.0,4,E
6545,172,1,920.0,4,E
6551,591,1,290.0,5,F
6553,197,1,130.0,2,C
6554,406,3,570.0,3,D
6556,1008,1,730.0,1,B
6559,898,2,250.0,0,A
6561,1027,1,95.0,5,F
6563,634,2,250.0,0,A
6564,576,2,390.0,0,A
6565,1008,2,512.5,0,A
6566,132,3,700.6666666666666,3,D
6567,228,1,1060.0,4,E
6568,511,2,327.5,0,A
6573,343,1,950.0,4,E
6574,241,4,232.5,0,A
6575,433,3,733.3333333333334,3,D
6577,278,1,130.0,2,C
6581,546,1,1300.0,4,E
6583,184,2,500.0,3,D
6585,570,2,675.0,0,A
6589,1015,1,630.0,1,B
6590,355,1,700.0,4,E
6591,432,2,525.0,0,A
6592,1073,1,500.0,5,F
6594,577,1,560.0,5,F
6596,196,1,140.0,2,C
6597,506,2,770.0,3,D
6599,691,1,880.0,1,B
6600,269,1,230.0,2,C
6602,698,1,330.0,5,F
6603,230,1,250.0,2,C
6604,367,1,150.0,2,C
6608,577,1,55.0,5,F
6611,688,1,890.0,1,B
6612,605,1,255.0,5,F
6614,135,3,599.3333333333334,3,D
6615,117,3,895.0,3,D
6616,900,1,970.0,1,B
6617,688,1,130.0,5,F
6618,196,1,690.0,4,E
6619,905,1,180.0,5,F
6620,133,4,692.5,3,D
6622,784,2,674.0,0,A
6623,576,2,727.5,0,A
6626,110,1,900.0,4,E
6633,367,1,1040.0,4,E
6634,285,1,300.0,2,C
6635,428,2,212.5,0,A
6636,1003,1,580.0,1,B
6637,358,1,190.0,2,C
6642,374,2,685.0,3,D
6643,554,3,456.6666666666667,0,A
6646,261,2,845.0,3,D
6648,642,1,520.0,5,F
6649,747,1,400.0,5,F
6650,142,1,940.0,4,E
6652,106,1,930.0,4,E
6653,371,1,1090.0,4,E
6660,760,1,494.0,5,F
6663,512,1,725.0,4,E
6664,898,1,250.0,5,F
6665,1053,1,140.0,5,F
6666,751,1,680.0,1,B
6667,1087,1,610.0,1,B
6669,316,2,240.0,0,A
6670,320,2,400.0,0,A
6671,283,4,616.25,3,D
6672,174,2,835.0,3,D
6676,139,1,308.0,2,C
6677,370,3,710.0,3,D
6678,143,2,90.0,0,A
6680,714,1,790.0,1,B
6682,221,2,330.0,0,A
6690,359,1,250.0,2,C
6691,991,1,775.0,1,B
6692,991,1,625.0,1,B
6693,165,1,500.0,2,C
6694,317,1,1250.0,4,E
6696,226,1,240.0,2,C
6699,261,2,500.0,0,A
6701,865,2,200.0,0,A
6702,546,1,380.0,5,F
6704,574,2,825.0,3,D
6706,284,2,215.0,0,A
6707,133,2,442.5,0,A
6711,707,1,407.0,5,F
6712,314,1,260.0,2,C
6716,224,1,600.0,4,E
6718,199,1,130.0,2,C
6719,108,1,920.0,4,E
6720,894,1,700.0,1,B
6721,397,1,590.0,4,E
6723,868,1,360.0,5,F
6724,454,3,1166.6666666666667,3,D
6725,190,3,448.3333333333333,3,D
6726,138,1,1095.0,4,E
6727,275,4,733.5,3,D
6728,235,2,325.0,0,A
6731,983,1,240.0,5,F
6732,775,1,625.0,1,B
6734,570,1,600.0,5,F
6735,192,1,300.0,2,C
6737,536,4,637.5,3,D
6738,164,2,980.0,3,D
6739,523,1,810.0,4,E
6740,133,2,730.0,3,D
6741,633,1,50.0,5,F
6742,201,1,450.0,2,C
6745,1055,1,240.0,5,F
6746,521,1,880.0,4,E
6747,1076,1,110.0,5,F
6750,288,1,910.0,4,E
6752,112,1,480.0,2,C
6753,322,1,480.0,2,C
6754,177,1,1270.0,4,E
6755,579,1,510.0,5,F
6763,256,1,300.0,2,C
6765,430,1,600.0,4,E
6768,931,2,350.0,0,A
6769,466,1,460.0,5,F
6774,584,2,675.0,0,A
6775,312,1,425.0,2,C
6778,667,1,800.0,1,B
6779,102,1,180.0,2,C
6781,701,1,830.0,1,B
6782,806,1,530.0,5,F
6783,580,1,640.0,1,B
6784,1005,1,330.0,5,F
6785,220,2,300.0,0,A
6786,406,1,400.0,2,C
6787,233,3,893.3333333333334,3,D
6788,405,2,855.0,3,D
6789,386,1,780.0,4,E
6790,168,1,1000.0,4,E
6791,193,1,560.0,2,C
6795,202,1,200.0,2,C
6796,173,1,660.0,4,E
6797,204,1,720.0,4,E
6799,254,1,270.0,2,C
6806,780,1,200.0,5,F
6809,811,2,790.0,1,B
6810,430,3,496.6666666666667,0,A
6811,617,1,200.0,5,F
6812,222,1,820.0,4,E
6813,634,1,1000.0,1,B
6814,777,1,700.0,1,B
6816,123,1,410.0,2,C
6818,833,1,940.0,1,B
6819,330,1,650.0,4,E
6822,351,2,780.0,3,D
6824,409,1,160.0,2,C
6825,613,1,300.0,5,F
6828,322,2,590.0,0,A
6832,1024,1,250.0,5,F
6836,103,4,822.5,3,D
6838,162,1,1130.0,4,E
6839,1059,1,460.0,5,F
6840,317,1,1130.0,4,E
6847,868,1,250.0,5,F
6848,350,1,230.0,2,C
6851,455,1,420.0,5,F
6852,337,2,239.0,0,A
6853,280,2,450.0,0,A
6854,400,2,795.0,3,D
6857,418,1,230.0,2,C
6858,208,1,1030.0,4,E
6859,163,2,670.0,3,D
6860,173,1,890.0,4,E
6862,152,1,1020.0,4,E
6867,668,1,410.0,5,F
6868,488,4,362.5,0,A
6869,371,1,282.0,2,C
6870,350,1,600.0,4,E
6872,313,2,955.0,3,D
6873,629,1,1005.0,1,B
6874,541,1,180.0,5,F
6875,1070,1,600.0,1,B
6876,602,1,180.0,5,F
6877,550,1,480.0,5,F
6880,308,1,840.0,4,E
6883,162,1,1450.0,4,E
6884,438,1,300.0,2,C
6885,460,3,530.0,0,A
6886,82,2,885.0,3,D
6887,279,1,930.0,4,E
6889,287,1,518.0,2,C
6890,527,1,730.0,4,E
6891,435,1,380.0,2,C
6892,851,2,428.0,0,A
6893,430,3,843.3333333333334,3,D
6894,260,2,600.0,3,D
6896,124,1,400.0,2,C
6897,306,2,679.0,3,D
6898,460,2,640.0,0,A
6902,341,1,410.0,2,C
6905,868,1,740.0,1,B
6906,535,1,400.0,5,F
6907,124,4,512.5,3,D
6909,351,3,430.0,0,A
6910,664,1,1140.0,1,B
6913,220,2,265.0,0,A
6915,806,1,1003.0,1,B
6917,107,2,565.0,3,D
6918,260,2,525.0,0,A
6920,1033,1,130.0,5,F
6922,546,2,400.0,0,A
6925,367,1,760.0,4,E
6926,327,1,964.0,4,E
6927,406,1,1150.0,4,E
6928,239,1,530.0,2,C
6930,552,1,560.0,5,F
6932,240,3,426.6666666666667,0,A
6934,507,1,750.0,4,E
6938,374,1,300.0,2,C
6939,294,2,692.5,3,D
6944,396,1,640.0,4,E
6946,324,2,905.0,3,D
6947,395,1,820.0,4,E
6948,748,1,1170.0,1,B
6949,629,2,875.0,3,D
6950,210,4,659.5,3,D
6951,167,1,350.0,2,C
6952,974,1,400.0,5,F
6953,240,2,915.0,3,D
6954,720,1,50.0,5,F
6955,515,1,950.0,4,E
6959,601,2,357.5,0,A
6961,136,5,501.8,3,D
6964,224,3,706.6666666666666,3,D
6965,375,1,430.0,2,C
6968,692,1,400.0,5,F
6969,258,2,425.0,0,A
6970,341,1,1120.0,4,E
6973,908,1,400.0,5,F
6977,256,1,1455.0,4,E
6978,104,2,435.0,3,D
6983,1095,1,500.0,5,F
6986,1009,1,1140.0,1,B
6992,355,1,610.0,4,E
6996,285,2,925.0,3,D
7000,399,1,970.0,4,E
7001,354,3,1100.0,3,D
7002,176,1,500.0,2,C
7003,229,1,220.0,2,C
7004,103,2,465.0,3,D
7005,140,2,700.0,3,D
7006,331,2,260.0,0,A
7007,526,1,1230.0,4,E
7009,234,1,820.0,4,E
7010,504,2,521.0,0,A
7014,997,1,50.0,5,F
7016,654,1,1120.0,1,B
7018,162,1,1030.0,4,E
7020,237,2,865.0,3,D
7021,409,2,200.0,0,A
7024,287,3,258.0,0,A
7025,281,1,820.0,4,E
7027,110,1,200.0,2,C
7031,428,1,885.0,4,E
7032,142,1,530.0,2,C
7036,359,1,180.0,2,C
7037,729,1,240.0,5,F
7043,714,2,583.0,0,A
7044,658,1,955.0,1,B
7045,350,1,510.0,2,C
7048,585,1,930.0,1,B
7049,196,2,890.0,3,D
7050,110,1,1410.0,4,E
7051,474,1,144.0,5,F
7054,195,2,950.0,3,D
7055,441,1,130.0,2,C
7057,556,1,100.0,5,F
7058,314,1,1340.0,4,E
7059,307,3,344.0,0,A
7060,630,3,915.6666666666666,3,D
7063,454,2,557.0,0,A
7064,606,1,400.0,5,F
7066,846,1,280.0,5,F
7070,494,1,540.0,5,F
7071,171,1,50.0,2,C
7075,450,2,565.0,0,A
7076,470,1,810.0,4,E
7078,543,1,1250.0,4,E
7082,280,1,70.0,2,C
7083,247,1,450.0,2,C
7086,112,2,635.0,3,D
7087,600,1,200.0,5,F
7088,290,1,960.0,4,E
7089,542,1,420.0,5,F
7090,167,2,772.5,3,D
7091,493,1,50.0,5,F
7094,134,1,1400.0,4,E
7096,947,1,710.0,1,B
7098,546,1,150.0,5,F
7099,565,2,700.0,0,A
7101,636,1,450.0,5,F
7102,368,1,50.0,2,C
7103,309,1,910.0,4,E
7104,116,1,480.0,2,C
7105,525,1,640.0,4,E
7106,898,1,300.0,5,F
7108,950,1,555.0,5,F
7111,805,1,1000.0,1,B
7114,244,1,530.0,2,C
7115,664,1,650.0,1,B
7117,278,1,930.0,4,E
7119,1020,1,1200.0,1,B
7122,547,1,430.0,5,F
7123,318,1,1110.0,4,E
7124,789,1,550.0,5,F
7130,803,1,120.0,5,F
7133,810,1,300.0,5,F
7136,813,1,275.0,5,F
7139,292,2,700.0,3,D
7140,247,1,630.0,4,E
7141,110,1,845.0,4,E
7143,935,1,910.0,1,B
7144,509,1,1140.0,4,E
7145,488,2,800.0,3,D
7148,817,1,880.0,1,B
7150,225,1,250.0,2,C
7151,312,4,583.0,3,D
7152,620,1,120.0,5,F
7153,259,2,626.0,3,D
7156,346,1,100.0,2,C
7157,132,1,800.0,4,E
7158,513,1,240.0,5,F
7161,283,2,200.0,0,A
7164,703,1,1430.0,1,B
7165,158,1,470.0,2,C
7167,632,1,410.0,5,F
7169,275,1,600.0,4,E
7170,111,1,700.0,4,E
7172,113,2,580.0,3,D
7173,284,1,310.0,2,C
7174,105,2,390.0,0,A
7175,112,2,927.0,3,D
7176,365,3,998.3333333333334,3,D
7177,117,4,355.0,3,D
7178,115,2,515.0,3,D
7182,780,2,290.0,0,A
7183,112,2,645.0,3,D
7186,547,2,768.0,3,D
7187,370,1,210.0,2,C
7188,172,1,1130.0,4,E
7190,119,1,200.0,2,C
7191,570,1,495.0,5,F
7192,210,2,795.0,3,D
7193,692,1,655.0,1,B
7194,456,1,530.0,5,F
7198,250,2,440.0,0,A
7200,830,2,870.0,1,B
7201,206,1,130.0,2,C
7202,1082,1,980.0,1,B
7211,257,2,450.0,0,A
7212,417,1,860.0,4,E
7213,804,2,440.0,0,A
7214,464,1,400.0,5,F
7215,173,1,670.0,4,E
7217,152,3,896.6666666666666,3,D
7218,293,5,543.0,3,D
7219,152,4,467.5,3,D
7220,260,1,350.0,2,C
7223,742,2,450.0,0,A
7224,427,1,960.0,4,E
7226,602,2,486.0,0,A
7229,142,1,390.0,2,C
7230,456,1,950.0,4,E
7231,103,1,380.0,2,C
7233,660,1,1290.0,1,B
7236,339,1,410.0,2,C
7239,164,2,155.0,0,A
7240,758,1,600.0,5,F
7241,533,1,715.0,4,E
7242,1044,1,930.0,1,B
7243,288,1,830.0,4,E
7244,226,3,439.6666666666667,3,D
7245,367,2,772.5,3,D
7248,605,3,620.0,0,A
7249,518,2,540.0,0,A
7253,124,1,130.0,2,C
7256,139,2,360.0,0,A
7257,435,1,620.0,4,E
7258,111,2,592.0,3,D
7259,525,1,240.0,5,F
7260,396,2,457.0,0,A
7261,92,2,750.0,3,D
7262,107,2,530.0,3,D
7267,668,1,630.0,1,B
7268,376,1,880.0,4,E
7269,173,1,630.0,4,E
7270,777,1,10.0,5,F
7271,412,2,675.0,3,D
7272,166,1,250.0,2,C
7273,142,2,685.0,3,D
7278,291,2,1085.0,3,D
7279,307,1,235.0,2,C
7282,490,3,416.6666666666667,0,A
7284,863,1,300.0,5,F
7285,441,1,708.0,4,E
7286,230,1,280.0,2,C
7287,286,2,545.0,0,A
7290,487,1,890.0,4,E
7291,523,1,275.0,5,F
7294,527,1,1090.0,4,E
7296,138,1,820.0,4,E
7297,565,1,200.0,5,F
7298,113,3,883.3333333333334,3,D
7299,397,3,220.0,0,A
7301,518,1,398.0,5,F
7302,406,1,780.0,4,E
7305,347,1,720.0,4,E
7306,399,2,390.0,0,A
7310,155,1,930.0,4,E
7313,89,1,60.0,2,C
7316,113,1,1420.0,4,E
7317,113,1,980.0,4,E
7318,176,2,220.0,0,A
7319,942,1,130.0,5,F
7320,317,1,370.0,2,C
7321,112,1,180.0,2,C
7322,788,1,1020.0,1,B
7325,582,1,890.0,1,B
7327,65,2,955.0,3,D
7328,131,1,860.0,4,E
7329,298,1,232.0,2,C
7330,338,2,300.0,0,A
7331,570,1,120.0,5,F
7332,595,2,615.0,0,A
7333,190,3,566.6666666666666,3,D
7334,96,1,1110.0,4,E
7335,246,2,265.0,0,A
7336,371,1,320.0,2,C
7339,659,1,130.0,5,F
7340,343,2,957.5,3,D
7344,191,2,765.0,3,D
7345,772,1,515.0,5,F
7348,209,1,465.0,2,C
7349,687,1,120.0,5,F
7350,551,1,500.0,5,F
7352,273,2,580.0,3,D
7353,347,1,60.0,2,C
7354,205,1,200.0,2,C
7356,462,2,730.0,3,D
7357,791,1,425.0,5,F
7358,135,1,860.0,4,E
7359,208,2,425.0,0,A
7360,376,1,400.0,2,C
7361,762,1,310.0,5,F
7362,215,2,650.0,3,D
7365,323,2,472.0,0,A
7366,224,2,540.0,3,D
7368,84,1,110.0,2,C
7369,985,1,50.0,5,F
7373,221,2,630.0,3,D
7377,681,1,1292.0,1,B
7378,571,2,710.0,0,A
7380,431,1,580.0,4,E
7381,396,2,235.0,0,A
7382,180,1,660.0,4,E
7383,206,2,850.0,3,D
7388,109,1,650.0,4,E
7391,323,2,510.0,0,A
7392,543,1,1330.0,4,E
7393,722,1,400.0,5,F
7394,116,2,665.0,3,D
7399,1095,1,200.0,5,F
7400,146,2,600.0,3,D
7401,532,1,450.0,5,F
7402,258,1,530.0,2,C
7405,186,1,710.0,4,E
7406,142,1,330.0,2,C
7410,242,1,1110.0,4,E
7411,172,1,240.0,2,C
7413,1061,1,250.0,5,F
7415,1008,1,300.0,5,F
7417,308,1,230.0,2,C
7419,620,1,730.0,1,B
7421,209,1,710.0,4,E
7422,721,2,424.0,0,A
7423,888,1,450.0,5,F
7424,1003,1,900.0,1,B
7426,512,2,805.0,3,D
7428,496,2,780.0,3,D
7430,175,2,554.0,3,D
7431,278,1,810.0,4,E
7432,312,1,1190.0,4,E
7433,1002,1,180.0,5,F
7434,281,2,475.0,0,A
7435,326,2,920.0,3,D
7436,1093,1,400.0,5,F
7437,550,2,365.0,0,A
7439,314,2,450.0,0,A
7442,701,1,600.0,5,F
7444,393,1,160.0,2,C
7445,253,3,930.0,3,D
7446,97,1,610.0,2,C
7450,633,1,530.0,5,F
7452,414,1,830.0,4,E
7457,585,1,1120.0,1,B
7458,785,1,360.0,5,F
7459,221,1,930.0,4,E
7460,216,2,777.0,3,D
7462,900,1,450.0,5,F
7464,817,1,450.0,5,F
7465,719,2,180.0,0,A
7466,730,1,200.0,5,F
7468,113,1,410.0,2,C
7475,108,3,710.0,3,D
7478,109,4,662.5,3,D
7479,310,2,475.0,0,A
7480,472,1,420.0,5,F
7481,610,1,200.0,5,F
7482,203,1,750.0,4,E
7486,293,1,390.0,2,C
7488,826,1,850.0,1,B
7489,166,3,450.0,3,D
7491,844,2,805.0,1,B
7495,316,2,173.0,0,A
7499,674,2,595.0,0,A
7500,903,1,490.0,5,F
7501,450,3,473.3333333333333,0,A
7503,234,3,727.3333333333334,3,D
7506,513,1,620.0,4,E
7508,366,2,675.0,3,D
7510,302,1,1070.0,4,E
7511,260,2,695.0,3,D
7514,220,2,665.0,3,D
7515,186,1,580.0,2,C
7519,881,1,250.0,5,F
7520,781,1,1300.0,1,B
7522,231,2,280.0,0,A
7524,191,1,645.0,4,E
7529,498,1,400.0,5,F
7530,240,2,430.0,0,A
7531,467,1,330.0,5,F
7535,135,3,685.0,3,D
7537,221,2,510.0,0,A
7541,393,1,1005.0,4,E
7543,116,2,360.0,0,A
7544,225,2,1070.0,3,D
7545,754,1,1150.0,1,B
7546,238,1,900.0,4,E
7548,964,1,180.0,5,F
7550,750,1,430.0,5,F
7551,226,2,295.0,0,A
7553,174,3,636.6666666666666,3,D
7554,105,1,900.0,4,E
7555,170,3,593.3333333333334,3,D
7557,1055,1,790.0,1,B
7564,172,3,680.0,3,D
7565,1047,1,1660.0,1,B
7570,200,1,1150.0,4,E
7571,229,2,535.0,3,D
7572,430,1,240.0,2,C
7575,171,3,473.3333333333333,3,D
7576,134,1,300.0,2,C
7578,543,1,550.0,5,F
7579,496,2,300.0,0,A
7580,526,1,800.0,4,E
7582,701,1,160.0,5,F
7583,668,1,950.0,1,B
7584,193,2,455.0,0,A
7590,489,2,730.0,3,D
7593,513,2,565.0,0,A
7594,258,2,762.5,3,D
7597,318,2,400.0,0,A
7598,858,1,490.0,5,F
7599,141,1,300.0,2,C
7601,868,1,260.0,5,F
7602,492,1,550.0,5,F
7603,348,1,700.0,4,E
7605,117,1,598.0,2,C
7606,412,1,330.0,2,C
7607,106,3,656.6666666666666,3,D
7610,1049,1,630.0,1,B
7612,607,1,600.0,5,F
7613,132,3,660.0,3,D
7614,340,1,430.0,2,C
7615,270,1,800.0,4,E
7616,106,1,700.0,4,E
7617,250,1,850.0,4,E
7618,377,1,875.0,4,E
7619,600,1,528.0,5,F
7620,372,1,670.0,4,E
7621,293,1,574.0,4,E
7623,492,1,570.0,5,F
7625,137,1,360.0,2,C
7631,250,2,635.0,3,D
7632,281,2,535.0,0,A
7634,158,1,930.0,4,E
7636,784,1,610.0,1,B
7638,663,1,450.0,5,F
7642,284,1,300.0,2,C
7645,155,1,400.0,2,C
7649,897,1,432.0,5,F
7650,283,1,400.0,2,C
7651,350,2,250.0,0,A
7652,233,3,390.0,0,A
7653,346,1,734.0,4,E
7655,155,4,457.5,3,D
7656,894,1,680.0,1,B
7657,1089,1,200.0,5,F
7659,537,2,375.0,0,A
7661,146,2,946.0,3,D
7663,901,1,290.0,5,F
7664,214,1,730.0,4,E
7667,317,1,1460.0,4,E
7670,255,4,353.75,0,A
7672,879,1,400.0,5,F
7676,257,1,365.0,2,C
7677,247,2,355.0,0,A
7679,96,1,1050.0,4,E
7681,697,1,530.0,5,F
7683,377,1,540.0,4,E
7685,602,2,570.0,0,A
7687,382,2,1255.0,3,D
7690,472,1,730.0,4,E
7696,925,1,800.0,1,B
7697,761,1,930.0,1,B
7698,142,1,750.0,4,E
7700,685,2,551.0,0,A
7701,343,1,1080.0,4,E
7702,475,1,400.0,5,F
7703,493,3,840.0,3,D
7705,149,2,335.0,0,A
7706,694,1,630.0,1,B
7707,235,4,467.5,3,D
7710,714,1,1200.0,1,B
7712,372,2,480.0,0,A
7713,405,1,1135.0,4,E
7714,380,1,860.0,4,E
7717,306,1,640.0,4,E
7718,1043,1,500.0,5,F
7721,692,1,880.0,1,B
7722,114,1,180.0,2,C
7724,171,2,540.0,3,D
7727,145,1,650.0,4,E
7728,418,1,960.0,4,E
7729,168,1,1240.0,4,E
7730,298,2,855.0,3,D
7731,220,2,1030.0,3,D
7732,372,1,400.0,2,C
7733,204,1,560.0,2,C
7734,871,1,1210.0,1,B
7738,491,3,420.0,0,A
7739,196,1,400.0,2,C
7746,727,1,330.0,5,F
7751,463,1,300.0,5,F
7752,195,1,610.0,4,E
7753,163,2,985.0,3,D
7754,247,1,1350.0,4,E
7757,430,2,480.0,0,A
7758,210,3,456.0,3,D
7760,226,1,985.0,4,E
7761,379,1,665.0,4,E
7762,375,2,325.0,0,A
7765,343,1,570.0,4,E
7768,121,2,170.0,0,A
7770,601,1,50.0,5,F
7771,193,1,440.0,2,C
7772,206,2,730.0,3,D
7774,100,1,830.0,4,E
7775,302,1,560.0,2,C
7776,1095,1,530.0,5,F
7777,262,1,132.0,2,C
7779,347,2,165.0,0,A
7783,541,2,520.0,0,A
7784,317,1,600.0,4,E
7785,87,3,643.3333333333334,3,D
7786,546,2,310.0,0,A
7787,227,2,1330.0,3,D
7789,1073,1,880.0,1,B
7791,284,2,512.5,0,A
7793,599,1,500.0,5,F
7795,813,2,685.0,0,A
7797,311,1,1030.0,4,E
7800,668,1,328.0,5,F
7802,361,3,1146.6666666666667,3,D
7803,123,1,580.0,2,C
7806,610,1,180.0,5,F
7811,337,1,80.0,2,C
7812,312,2,565.0,0,A
7813,210,2,326.0,0,A
7814,366,2,1030.0,3,D
7816,132,1,900.0,4,E
7818,600,1,750.0,1,B
7819,462,1,400.0,5,F
7820,204,1,728.0,4,E
7822,205,1,600.0,4,E
7823,518,2,430.0,0,A
7825,163,1,789.0,4,E
7826,815,1,120.0,5,F
7827,994,1,130.0,5,F
7828,698,1,660.0,1,B
7829,669,2,840.0,0,A
7830,107,6,485.0,3,D
7831,316,1,50.0,2,C
7837,174,3,626.6666666666666,3,D
7838,371,2,625.0,0,A
7840,547,2,800.0,3,D
7841,522,1,130.0,5,F
7842,451,2,320.0,0,A
7843,815,1,1040.0,1,B
7844,539,1,532.0,5,F
7845,698,2,520.0,0,A
7846,278,1,100.0,2,C
7848,370,2,770.0,3,D
7849,318,2,430.0,0,A
7850,142,4,797.5,3,D
7852,369,1,600.0,4,E
7857,494,1,494.0,5,F
7858,459,1,450.0,5,F
7859,292,1,360.0,2,C
7860,376,1,1235.0,4,E
7862,229,2,740.0,3,D
7863,192,1,1150.0,4,E
7864,138,2,500.0,3,D
7865,774,1,370.0,5,F
7867,931,1,100.0,5,F
7868,336,2,520.0,0,A
7871,285,1,200.0,2,C
7872,163,1,500.0,2,C
7876,209,1,430.0,2,C
7877,927,1,500.0,5,F
7878,97,1,130.0,2,C
7879,344,1,700.0,4,E
7883,663,2,305.0,0,A
7884,705,1,130.0,5,F
7885,547,1,320.0,5,F
7886,377,1,740.0,4,E
7887,1061,1,300.0,5,F
7888,733,1,400.0,5,F
7889,112,1,270.0,2,C
7891,468,2,455.0,0,A
7892,131,1,1180.0,4,E
7893,163,3,489.3333333333333,3,D
7898,846,1,180.0,5,F
7899,82,1,50.0,2,C
7900,262,1,1360.0,4,E
7901,154,2,620.0,3,D
7902,404,1,300.0,2,C
7904,105,1,980.0,4,E
7905,434,2,865.0,3,D
7906,750,1,60.0,5,F
7909,886,1,100.0,5,F
7910,201,1,600.0,4,E
7915,511,2,430.0,0,A
7920,192,3,666.3333333333334,3,D
7926,789,1,1580.0,1,B
7927,179,2,372.5,0,A
7931,154,1,810.0,4,E
7932,277,1,228.0,2,C
7938,488,1,300.0,5,F
7940,513,2,580.0,0,A
7942,1055,1,1280.0,1,B
7944,630,2,960.0,3,D
7947,257,1,1260.0,4,E
7948,576,1,170.0,5,F
7949,183,3,996.6666666666666,3,D
7950,352,1,790.0,4,E
7951,832,1,740.0,1,B
7952,432,1,320.0,2,C
7953,170,1,1130.0,4,E
7956,988,1,740.0,1,B
7957,261,1,900.0,4,E
7960,425,1,40.0,2,C
7962,134,3,450.0,3,D
7964,501,1,650.0,4,E
7965,464,1,400.0,5,F
7967,467,1,430.0,5,F
7969,291,1,656.0,4,E
7970,301,1,750.0,4,E
7972,103,1,900.0,4,E
7974,665,2,555.0,0,A
7975,94,2,910.0,3,D
7977,737,1,150.0,5,F
7979,370,2,385.0,0,A
7981,133,2,404.0,0,A
7982,229,1,600.0,4,E
7983,250,1,860.0,4,E
7984,489,1,630.0,4,E
7986,453,1,692.0,4,E
7988,813,1,920.0,1,B
7989,308,4,607.5,3,D
7992,128,2,1060.0,3,D
7994,583,1,600.0,5,F
7997,143,4,520.0,3,D
8000,489,1,1130.0,4,E
8001,135,3,666.6666666666666,3,D
8002,959,1,300.0,5,F
8003,400,2,400.0,0,A
8006,251,1,810.0,4,E
8007,839,2,1135.0,1,B
8009,318,2,540.0,0,A
8010,428,1,200.0,2,C
8012,332,1,230.0,2,C
8013,730,1,180.0,5,F
8014,278,2,525.0,0,A
8015,262,2,815.0,3,D
8016,193,4,695.0,3,D
8018,110,4,770.0,3,D
8020,146,2,650.0,3,D
8024,166,1,900.0,4,E
8025,191,1,325.0,2,C
8029,664,2,760.0,0,A
8031,1012,1,650.0,1,B
8032,113,2,575.0,3,D
8035,98,1,1300.0,4,E
8038,216,3,821.6666666666666,3,D
8041,835,1,860.0,1,B
8042,299,1,630.0,4,E
8043,344,1,550.0,4,E
8044,599,1,750.0,1,B
8045,283,2,200.0,0,A
8046,513,1,700.0,4,E
8047,905,1,580.0,5,F
8049,308,1,745.0,4,E
8052,233,3,513.3333333333334,3,D
8055,480,2,655.0,0,A
8059,660,1,360.0,5,F
8061,196,1,300.0,2,C
8062,196,2,315.0,0,A
8065,110,3,783.3333333333334,3,D
8067,138,1,150.0,2,C
8069,200,4,687.0,3,D
8070,225,1,800.0,4,E
8071,78,2,575.0,3,D
8074,112,2,1070.0,3,D
8075,1030,1,130.0,5,F
8078,260,4,876.25,3,D
8079,306,1,190.0,2,C
8082,148,1,680.0,4,E
8083,104,3,416.6666666666667,3,D
8084,464,1,540.0,5,F
8085,559,1,330.0,5,F
8086,785,1,530.0,5,F
8088,351,1,700.0,4,E
8090,834,1,680.0,1,B
8091,98,2,820.0,3,D
8092,535,1,360.0,5,F
8093,571,3,290.6666666666667,0,A
8098,182,1,1070.0,4,E
8100,333,1,615.0,4,E
8101,755,1,700.0,1,B
8103,435,1,790.0,4,E
8105,259,3,516.6666666666666,3,D
8106,536,1,200.0,5,F
8111,665,1,960.0,1,B
8113,838,1,600.0,1,B
8115,193,1,360.0,2,C
8116,109,2,825.0,3,D
8117,1082,1,530.0,5,F
8118,331,2,401.0,0,A
8123,138,3,643.3333333333334,3,D
8124,379,3,486.6666666666667,0,A
8126,308,2,685.0,3,D
8127,220,2,470.0,0,A
8128,113,1,100.0,2,C
8130,253,1,850.0,4,E
8134,289,2,380.0,0,A
8135,664,2,440.0,0,A
8136,339,2,398.0,0,A
8137,401,1,300.0,2,C
8138,288,2,870.0,3,D
8140,575,1,1000.0,1,B
8143,164,2,424.0,0,A
8147,212,1,530.0,2,C
8148,467,2,750.0,3,D
8153,370,2,885.0,3,D
8155,153,1,1140.0,4,E
8156,430,1,1120.0,4,E
8161,556,1,560.0,5,F
8162,380,2,460.0,0,A
8163,318,1,750.0,4,E
8166,484,1,800.0,4,E
8167,200,2,530.0,3,D
8169,262,2,490.0,0,A
8170,145,1,900.0,4,E
8171,660,1,1000.0,1,B
8172,118,1,200.0,2,C
8174,416,3,593.3333333333334,3,D
8176,526,1,130.0,5,F
8178,432,1,650.0,4,E
8179,167,2,551.0,3,D
8180,333,1,980.0,4,E
8181,717,1,900.0,1,B
8183,835,1,600.0,1,B
8184,808,1,1380.0,1,B
8186,610,2,572.5,0,A
8187,626,2,685.0,0,A
8191,755,1,110.0,5,F
8192,686,1,270.0,5,F
8193,470,1,835.0,4,E
8194,321,1,275.0,2,C
8195,373,1,710.0,4,E
8196,509,3,360.0,0,A
8197,759,1,250.0,5,F
8198,313,3,673.3333333333334,3,D
8199,161,2,1105.0,3,D
8200,496,1,980.0,4,E
8201,109,2,545.0,3,D
8202,163,2,605.0,3,D
8203,401,2,202.5,0,A
8204,659,1,280.0,5,F
8205,234,1,762.0,4,E
8207,350,2,830.0,3,D
8210,138,2,645.0,3,D
